date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,mortality_rate,case_fatality_rate,vaccination_rate
2022-03-05,Asia,USA,3757985,4267,418712,731,94818759,40533,0.302326733,84.60795007,17015966,11915896,2621064,16775,14425,0.784304611,22.09520416,1345249311,449.6742405,20.97589272,17.01922568,4.728706226,41695.98492,46.27076802,136.6263854,10.94734173,0.11141928453679299,0.17131474103585656,0.008857760344171624
2020-12-25,North America,Brazil,3802177,3158,254640,799,64258857,68582,0.860489943,352.9433091,83978549,75181282,16612011,35389,15094,0.548350491,60.44495628,1040668386,204.3615363,36.69645386,14.60637754,15.90591384,6917.596159,10.96611361,441.4301411,11.42561578,0.06697215831877369,0.253008233058898,0.07224326501256857
2021-10-15,Europe,Brazil,8512558,3624,389296,363,29499911,61743,0.017148154,73.25167025,28215799,4152268,8853118,81254,19896,1.257654373,89.62625938,952866388,22.83659829,26.23976752,20.81154587,8.016031407,15331.36465,20.70221934,612.6089775,5.030088666,0.04573196446943445,0.10016556291390728,0.004357660268314554
2022-10-03,North America,Japan,1153224,4938,162008,201,62476820,44518,0.292637682,392.5490045,24995865,53477913,60164969,6176,11997,0.929222118,67.18575673,93020288,159.4202452,27.05378128,18.94482598,6.088289261,38630.97821,14.74642564,471.3216779,18.61011292,0.1404826815952495,0.04070473876063183,0.5749059065480425
2022-11-02,Europe,Russia,2650235,5417,78858,881,83095792,12703,0.424052185,122.5630022,51380020,6929977,13993369,48263,13578,1.483718846,67.36782296,1283807361,52.40625548,24.82525205,20.39263672,19.36438756,10180.91988,12.89589092,779.0351725,14.36653984,0.029755097189494515,0.1626361454679712,0.005397988211098908
2021-08-10,Europe,Russia,4740039,6004,67005,145,60262917,49456,0.51056975,368.9088638,92725158,8686205,24121676,9112,11575,1.548612056,80.62859744,592015193,437.2828453,42.86064387,10.75886259,18.64922915,18130.75529,32.61908438,423.1905578,5.910357142,0.014135959640838398,0.024150566289140574,0.014672267034200928
2021-05-03,Asia,Italy,8299350,8881,37493,835,45739149,55491,0.181577508,227.5008093,20492550,70256572,60792338,87639,18228,1.198655489,66.86795427,761063938,232.8458854,20.01838681,19.08712588,4.797679585,63568.58133,8.19716749,109.2811916,6.589666978,0.004517582702259815,0.09402094358743385,0.09231362634869714
2021-03-13,Europe,Italy,9693374,5603,200867,638,83760104,8043,0.9642202,493.1317323,20701655,69015314,40983247,27033,3924,1.999812445,75.93477022,108343239,426.2507792,33.16952492,17.11611749,18.28784857,49101.10877,23.24035598,429.0870483,17.72681084,0.020722093256692664,0.11386757094413708,0.6370061910369875
2021-09-08,North America,UK,2303554,2212,167462,456,87384800,68340,0.578873044,289.9469154,42600614,58884635,40617117,19984,15701,2.309613341,86.61274616,96207588,336.1553746,22.60613499,14.13360912,18.14474794,22174.81853,32.33202237,750.9175095,8.226752742,0.07269723218991177,0.20614828209764918,0.6120581154160106
2022-05-21,Europe,Germany,4020120,6120,10292,134,64170220,10176,0.522110547,316.2896821,88865567,70954796,8502431,31742,13170,0.923046196,0.791070755,986933767,542.6346626,36.57123803,12.56687381,13.7843674,61537.50344,6.515153354,167.1029475,11.57090387,0.0025601225834054704,0.021895424836601306,0.07189418213512194
2021-11-29,Asia,India,2946862,5818,354521,625,36447270,3936,0.008822589,184.0817569,85191833,66744277,64368718,70044,16918,2.172595547,88.56229104,1177362065,726.6281605,30.37977038,11.63200062,12.00554602,18269.65177,12.84900687,256.0772196,3.288108795,0.12030458161936324,0.1074252320385012,0.05668967854845909
2020-10-09,Europe,Japan,2676517,382,159437,263,46525898,31174,0.485715379,367.2600789,63750861,29781119,35288932,39210,7577,0.7623758,21.52643777,1248422155,484.5207988,20.85054742,5.193487226,6.696454803,41646.70701,48.3683029,600.8914866,5.78292317,0.05956883516899015,0.6884816753926701,0.023855006802566716
2022-05-27,Europe,USA,4307086,2256,410423,63,78065960,82632,0.837670629,247.4428206,84838812,53146020,17820791,56806,5730,0.957404369,91.21054768,1067823843,71.34838033,33.82922693,8.391171026,5.063532682,26426.1093,39.77146658,305.8704799,8.914957124,0.09529017994997081,0.027925531914893616,0.04977040019137314
2022-05-26,North America,India,7331006,1412,101735,490,15604533,88768,0.219644543,9.033317548,45264536,8643043,52766455,59132,8476,1.622831372,26.61832953,1008911015,27.3353766,37.11756494,6.179564244,13.30827387,52898.30925,33.84773381,635.6686434,13.46661018,0.013877358714479295,0.34702549575070823,0.008566704963569061
2020-02-27,North America,Canada,9015828,9775,22912,646,53726405,25909,0.351207568,304.2907989,96734391,54974620,37342858,71752,7987,1.113162978,45.52389393,236084929,221.0988546,27.42962095,21.96715085,16.97327336,26639.52756,42.79846036,393.5269662,6.324192517,0.0025413084632936655,0.06608695652173913,0.23285950624997329
2022-08-11,Europe,UK,8329442,6146,495671,40,11744383,44158,0.020571465,415.2297952,28169886,43647027,61583585,24269,10861,0.583421581,93.38833698,127063187,430.7178361,42.96535691,22.20177741,14.70694553,18171.45541,0.698422607,657.2469874,19.06446873,0.05950830799950345,0.006508298080052067,0.34350647131178913
2022-02-05,North America,Italy,6169912,371,495733,295,25093739,8366,0.976927514,118.400885,87583937,20859653,39455314,65796,8695,1.089744283,10.97468127,278500023,54.45597834,31.13146297,21.92386673,6.073607202,42931.61792,0.30372172,486.0730548,5.184125886,0.08034685097615654,0.7951482479784366,0.0749000045863551
2022-12-17,Asia,UK,8831924,5806,80771,2,84017589,85125,0.066651797,110.5318775,98302977,46094755,44847838,6833,4141,2.309740377,74.52831284,649386818,334.4564668,42.48039542,21.35839529,7.930316884,52428.49048,7.698331799,157.7280433,15.79923091,0.009145345906509159,0.0003444712366517396,0.0709819690242003
2021-03-27,Europe,USA,3517741,5565,187644,912,98530048,54337,0.898221124,304.4430916,62395606,28565432,31966803,9527,7936,0.848446324,39.24486387,1364002471,888.1554508,37.37047187,9.426609071,12.28909898,38009.09448,24.76285597,370.2953783,7.927377442,0.05334218750044418,0.16388140161725068,0.020942360888142407
2021-05-06,South America,Italy,6168563,8802,107293,705,36180145,59331,0.312987714,408.9896382,79534766,40231606,11687930,5944,18767,2.02750176,2.410074708,859702187,99.11883163,46.07759204,14.83572349,13.6248728,50423.89171,28.49868536,333.273831,16.83461666,0.01739351612360934,0.08009543285616905,0.04679714278777332
2022-04-01,South America,Germany,3456653,8307,99083,974,86136798,62197,0.587556402,124.8101689,52075292,33300833,10602788,22518,18831,1.944564012,93.9133067,913401953,949.0313447,36.40774373,23.15687544,4.228294413,30119.11817,5.684426572,667.0568374,18.53900853,0.028664433485224003,0.1172505116167088,0.03645802692957456
2022-05-03,South America,India,5429219,7437,113655,109,27864686,72042,0.67931554,466.1313256,59648482,78351978,15803595,88795,4804,0.712449632,11.78288623,348341168,858.1050578,25.5688158,20.19563588,13.43887785,55885.78401,3.614280993,537.4148152,4.553295669,0.020933950168523317,0.014656447492268387,0.22492884906443214
2020-08-01,Asia,France,475595,446,412492,220,909521,50924,0.140829167,463.6936783,67567560,41272985,46778048,95396,14315,1.158885929,77.41417709,411963821,833.4633445,44.67773583,5.036405719,15.51742971,41366.70289,41.41670655,644.180566,10.3380638,0.8673177808849967,0.49327354260089684,0.10018594569740143
2022-03-03,Asia,Russia,9854352,1391,97459,369,4212,28842,0.443759378,100.268336,41959069,64758052,48808137,97095,19653,0.878712578,38.42701468,803549061,865.0219258,43.49105751,14.18853153,6.083083426,14541.24895,23.22342407,360.5048312,3.932951605,0.009889945071984438,0.2652767792954709,0.0805900412843616
2020-11-06,Europe,Canada,1888806,1340,398750,367,75730603,17458,0.3254661,131.892206,62631229,12518092,53057377,33102,8568,0.546300362,81.05829283,1344805159,89.2497626,49.17067444,5.213403985,7.185718156,62461.86751,49.62472129,584.2202815,14.41067938,0.21111220527677274,0.2738805970149254,0.009308480054693187
2022-11-19,Europe,Italy,2148091,2939,223077,435,67586521,87367,0.056602466,350.2994055,75741005,6577267,66803743,7669,9377,0.84608135,75.02872648,100670409,159.656413,22.80745757,10.61322094,7.401242033,58740.8531,11.46733296,145.664071,16.81252354,0.10384895239540597,0.14800952705001702,0.06533466055551637
2020-08-22,North America,Russia,3961676,5969,232682,917,10050066,65382,0.833193654,475.8665545,6761714,34148831,3714249,25379,7062,0.903155883,63.32185421,37420113,143.0287023,37.73693487,13.71524882,18.97677429,67509.94243,32.3600556,125.7064203,8.399890827,0.05873322300965551,0.15362707321159322,0.912579579863909
2022-04-05,North America,France,1760462,9265,428886,3,41027616,74319,0.045167756,354.9413444,92151824,26825180,66846646,23712,19882,0.831960495,93.9222517,806033190,120.1293926,34.75006952,22.85798585,9.919274053,40261.58763,40.21940828,301.2275135,8.538267156,0.24362127668759678,0.0003237992444684296,0.03328049059617508
2021-02-20,Europe,Canada,4058848,4813,455363,243,83133323,11170,0.653257959,222.4500249,68495091,55177240,63053504,19191,14379,0.682194419,9.892348075,956805830,334.4341073,40.12616346,18.08768568,12.01971476,47626.1279,43.6319078,641.589424,4.872955834,0.11219020766483495,0.05048826095990027,0.05766816868162269
2021-06-13,Asia,Germany,809178,3569,229171,901,22043103,80145,0.314077376,84.50067321,87269456,30484910,20069668,13259,2847,1.552610264,79.85791285,840174188,831.9147141,49.40539544,12.24969131,15.31334395,60586.9673,15.31595077,473.8612339,6.82415849,0.28321457083608303,0.25245166713365086,0.03628403542433036
2022-02-26,Europe,UK,7932310,5454,373839,165,67747957,44942,0.192129327,230.5049244,97081999,23739669,56964088,37958,732,1.145278083,67.07852816,623033519,259.4425222,35.96816231,14.81309805,9.314824478,4628.801914,9.664019145,386.1752535,7.153968122,0.04712864222401797,0.030253025302530254,0.03810335764615579
2022-10-25,Europe,Canada,4777402,3150,167558,25,3491513,88571,0.667086051,303.383896,42031539,59337020,9681617,25516,7313,2.316498723,31.47207425,903824530,251.7794622,40.57215905,21.34778977,4.794444298,63942.1197,11.30472867,727.6442399,3.955911259,0.035073037604957676,0.007936507936507936,0.06565103958840329
2021-03-05,Europe,USA,6934106,9797,458773,394,7961135,16208,0.574537715,165.4759595,78782399,29107475,52810973,35931,19083,0.874426936,54.59721914,185305061,679.1298698,30.41640331,10.99311198,14.1234718,19710.27604,33.33713848,448.1531226,6.889092371,0.06616180946757953,0.04021639277329795,0.15707868335015415
2021-03-30,Europe,India,7486327,6414,296412,473,88914631,35178,0.315256257,255.1289106,54502394,50455217,12108244,74630,12809,1.70572526,64.46276799,102076518,105.9558511,28.96911463,17.30069551,14.34364383,4936.014037,26.11649191,529.3724007,18.23788112,0.03959378210436172,0.07374493295915185,0.49428818682862985
2022-09-24,Europe,France,2562605,4657,107338,16,52168295,79172,0.512960748,65.10706416,75938470,36132270,15255079,11624,2158,2.301240769,73.6271435,869123389,366.6771924,30.05889697,10.24493768,7.429312855,17394.88209,29.94956913,790.0800297,7.182330817,0.04188628368398563,0.003435688211294825,0.041573233970349406
2021-05-20,Europe,Russia,721037,6947,474551,727,84212817,9039,0.246237101,226.0940523,94331659,45771310,57354057,23872,11486,0.594379302,18.70597206,309440208,302.4720438,21.15823681,14.59926874,3.598891467,41458.83747,1.026430899,465.6743794,6.21430652,0.6581506912960083,0.1046494889880524,0.1479164918348297
2021-05-31,Asia,USA,5507683,7943,288480,91,12047500,14990,0.863696459,45.38790946,48449312,14688967,35832641,32791,4619,1.532554942,10.2113521,1141518466,848.8278555,28.54221936,5.493170071,14.31100362,4301.442913,19.54866045,648.4518302,8.308203375,0.05237774214674301,0.011456628477905073,0.01286791886203267
2021-12-26,North America,Japan,6417954,3662,265785,482,39924926,6441,0.31381878,24.54437497,46946489,73230898,62094395,4652,18577,1.401337625,10.20558912,897815639,519.3562648,25.18839181,22.04550639,14.95823439,1052.768876,15.5074233,389.6778889,19.24518772,0.041412730599190956,0.1316220644456581,0.08156562975619987
2021-10-25,Europe,Brazil,1021469,4482,87132,542,63936558,74221,0.24515303,428.6199578,11127249,57991606,6273508,35516,10503,2.357557216,29.38686619,16063088,650.0088285,33.7228394,5.96697663,3.443103174,45116.02445,43.18906454,125.4382979,15.52700351,0.08530067970736263,0.12092815707273538,3.6102401978996816
2022-11-25,Europe,Germany,6756350,4797,295103,204,9794227,79314,0.751833711,102.5407921,56305746,46218948,33886218,91508,19390,1.827529546,15.41731541,891692042,137.7439948,33.82474292,9.487209997,14.78411556,32283.72697,38.81293446,684.1304492,4.833028033,0.04367787340797916,0.04252657911194497,0.05183285912963211
2021-12-13,Asia,Germany,5779277,5068,144378,501,95163008,45959,0.017592488,287.5776646,31529526,42658836,25775735,8095,1210,1.19832282,53.5641573,1018486008,929.629078,42.95689494,11.67023758,18.96178567,59258.78732,21.47859322,761.0832158,15.29848031,0.02498201764684406,0.09885556432517759,0.04188455773071357
2021-12-14,Europe,Russia,2892371,5480,177254,930,98296362,26862,0.268011732,74.4913792,58761540,46125198,40586649,68893,11606,1.923042437,43.7039992,740043752,329.2276326,35.06874944,17.50322234,6.039349811,18770.76279,31.52647905,404.0674171,15.558462,0.06128328627274993,0.16970802919708028,0.0623276635676535
2022-01-05,Europe,Italy,6970199,8033,74123,399,7357505,27273,0.375395221,131.2637855,66440610,49956599,53188285,77632,18370,1.665308041,89.30665636,350911916,709.7704495,33.89244765,19.40066931,11.86250383,20368.8247,2.383969687,452.545388,19.05260442,0.010634273139116975,0.049670110792978964,0.14236221889940037
2022-04-15,Europe,UK,463001,983,449542,206,88734443,93949,0.882237962,180.6697099,79639578,65037155,33069756,8095,3170,1.194339796,71.74024843,1172045012,955.0799181,26.94878935,6.609020846,14.84519973,6350.70187,31.86257254,396.8965304,17.93080707,0.9709309483132866,0.20956256358087488,0.055490321902415124
2021-11-10,Asia,USA,6011493,5607,227967,618,39749835,42500,0.950441803,71.83821818,2744996,69941600,18478028,76216,18132,2.070497356,20.58122078,618179203,513.562373,45.5744003,5.869309718,6.911349836,38157.30592,4.860249768,797.8340716,2.808704679,0.03792186067587536,0.11021936864633494,0.11314130216703522
2021-08-12,North America,India,2822136,8543,21498,145,48846407,3956,0.716477967,22.98114851,1063892,24561104,41696739,55124,15558,1.83633952,4.572701037,548078879,512.4599061,22.73002717,20.97979773,15.77633116,26247.4029,35.70093905,732.3527375,9.636954286,0.007617634302528297,0.016972960318389324,0.04481308246143891
2021-06-29,Europe,France,515693,9916,70198,878,12043588,72089,0.492531781,438.579901,38690703,66051064,1753300,28242,17141,0.510832597,70.91558638,156235627,126.0769293,49.46887895,19.24333068,17.7575033,24439.84155,28.69192243,128.7710129,14.35687798,0.136123623939049,0.08854376764824526,0.4227656986328733
2020-10-19,Europe,Russia,2636722,9471,495846,100,5468977,88789,0.640621549,5.91641794,20654043,51495379,30113481,26333,918,2.230269212,84.58275534,1299211107,396.3728009,34.28224988,21.63100709,16.84736633,32576.65452,15.02466213,645.3130691,19.49400722,0.1880539548727549,0.010558547143912998,0.03963588266952832
2020-02-07,Asia,France,7818114,1907,27197,879,82088892,89451,0.414001052,30.66049142,39719704,63075180,27121931,13169,8897,1.294183764,70.09936207,1277801444,853.9402895,25.57960999,18.5307653,7.401281565,59628.429,18.54199982,520.5857213,2.617939645,0.0034787162223523472,0.4609334032511799,0.04936227008990608
2022-11-05,North America,India,239017,6924,151791,829,95637349,2365,0.298825832,402.5360804,74984509,21180241,46329498,90075,11622,1.790895201,64.37943663,1382876523,143.755442,30.62984167,20.02024541,16.67167949,8258.013115,4.504579122,117.5991926,7.99642223,0.6350636147219654,0.11972848064702483,0.015316075331188481
2022-01-02,Asia,UK,414994,9216,483417,879,28632285,72204,0.950688068,141.0041684,30034576,39830921,13789890,59222,2861,1.293536642,24.93150685,354224753,918.3290893,20.46110548,12.58076766,10.02683515,37127.9603,16.13942352,411.2985945,10.35225225,1.1648770825602297,0.09537760416666667,0.11244533495376592
2022-02-10,South America,Germany,941768,8737,108775,240,46859511,5000,0.115390229,361.4101506,14492842,73750289,24211995,87258,1807,2.262724088,49.46035012,376498713,670.6363202,24.99568038,16.80368641,7.529878222,14554.01525,48.34214551,204.7981089,8.851639677,0.11550084521878,0.027469383083438253,0.19588457132388656
2022-02-15,North America,Japan,5712044,4174,287176,922,48259716,57072,0.346393568,73.11287461,83475741,69355248,17792923,18916,2649,1.801670892,72.49616973,1349779888,426.7502367,30.06019458,21.10784686,5.855514942,15654.99262,24.30924313,711.1334289,9.659790418,0.05027552308770731,0.2208912314326785,0.05138263550716056
2020-07-19,Europe,Canada,8043846,9080,321768,758,44626011,52499,0.89908896,118.6408743,91827203,17255277,13155314,38105,4423,1.658772418,19.33747727,697185014,551.0334343,36.63245836,8.442350688,18.45268452,18714.72963,23.7120461,108.8891297,8.012940655,0.04000176035195104,0.08348017621145375,0.024749925275932567
